,YEAR,FILM,FILM_ID,COUNTRY,COUNTRY_ID,VOTER,VOTER_ID,DIRECTOR,DIRECTOR_ID,GENDER,GENDER_ID,ROLE,ROLE_ID,name_imdb,name_wikidata,title_imdb,title_wikidata
120,,,,Ireland,f534b851-6753-424d-9aa4-b5b1e77e5017,Tara Brady,67.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
121,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Kenneth Branagh,1020.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
122,,,,Romania,c3d1a870-8176-4301-977b-fa80d0af92b4,Dorian Branea,652.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
123,,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Nicole Brenez,249.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
124,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Mimi Brody,282.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
125,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Richard Brody,167.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
126,,,,Switzerland,66e5234f-387e-410e-ad3e-ee7b5d4d4a1b,Elisabeth Bronfen,638.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
127,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Michael Brooke,310.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
128,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Will Brooker,13.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
129,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Xan Brooks,10.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
130,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Paul Buck,221.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
131,,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Noël Burch,243.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
132,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Noël Burch,243.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
133,,,,Slovenia,e30712c6-cf9b-4012-9220-0ab3fbb01f38,Janez Burger,984.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
134,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Charles Burnett,910.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
135,,,,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,Giulio Bursi,570.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
136,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Edward Buscombe,644.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
137,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Paul Bush,1109.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
138,,,,Peru,363857f8-432c-4e90-ad73-252c9bcd5736,Emilio Bustamante,635.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
139,,,,Brazil,d9af0bc5-eaf9-4e9a-92cf-92a9e652a9cd,Pedro Butcher,211.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
140,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Dave Calhoun,691.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
141,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Dan Callahan,702.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
142,,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Alejandro G. Calvo,832.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
143,,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Alfonso Camacho Cordón,828.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
144,,,,Argentina,6d2d9c64-a820-4033-aa1a-52d6b69ad956,Juan Campanella,1012.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
145,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Fred Camper,598.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
146,,,,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,Henk Camping,545.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
147,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Antonio Campos,881.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
148,,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,José María Caparrós-Lera,462.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
149,,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Rolando Caputo,139.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
150,,,,Romania,c3d1a870-8176-4301-977b-fa80d0af92b4,Nae Caranfil,1086.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
151,,,,Romania,c3d1a870-8176-4301-977b-fa80d0af92b4,Martin Tudor Caranfil,327.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
152,,,,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,Edwin Carels,642.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
153,,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Michelle Carey,293.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
154,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Ray Carney,175.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
155,,,,New Zealand,7fbb5a41-705a-49de-b45d-9d98d9e9bbcc,Niki Caro,1093.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
156,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Niki Caro,1093.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
157,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Noel Carroll,242.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
158,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Robert Cashill,152.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
159,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Michael Caton Jones,1066.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
160,,,,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,Massimo Causo,325.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
161,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Dylan Cave,650.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Archivist,c2c95170-308f-4a46-b20a-32822870fa50,,,,
162,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Joseph Cedar,1008.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
163,,,,Turkey,6c077823-74da-40b9-8be4-b0cd57bd46b1,Nuri Bilge Ceylan,1095.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
164,,,,Poland,c74b8a81-a720-45e7-b73e-07b2c3bb3c85,Michal Chacinski,298.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
165,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Billy Chainsaw,759.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
166,,,,Thailand,7fb162c9-25e1-4ab3-ba02-3741d2c8623c,Anchalee Chaiworaporn,818.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
167,,,,China,302626e7-e2b7-4fb7-b4fc-7f10c01d5725,Evans Chan,942.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
168,,,,Hong Kong,e669f5ec-4e38-4dd3-ab5e-24ce0882c166,Evans Chan,942.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
169,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Evans Chan,942.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
170,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Michael Chanan,309.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
171,,,,Hong Kong,e669f5ec-4e38-4dd3-ab5e-24ce0882c166,Bryan Chang,749.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
172,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Chris Chang,725.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
173,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Justin Chang,446.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
174,,,,South Korea,ea11f275-e916-421b-8f9c-26d6304a4ebb,Jeon Chanil,489.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
175,,,,Canada,3ad0f5ec-0c0d-496c-887d-3c711f42a067,Tom Charity,46.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
176,,,,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,Carlo Chatrian,746.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
177,,,,China,302626e7-e2b7-4fb7-b4fc-7f10c01d5725,Andrew Yusu Cheng,870.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
178,,,,Egypt,5718b48e-6090-42b8-9e11-a2466878a995,Youssef Cherif Rizkallah,4.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
179,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Godfrey Cheshire,585.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
180,,,,Hong Kong,e669f5ec-4e38-4dd3-ab5e-24ce0882c166,Li Cheuk-to,396.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
181,,,,Taiwan,3fde9572-df67-43da-a4aa-94646c4df17e,Peggy Chiao,210.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
182,,,,Romania,c3d1a870-8176-4301-977b-fa80d0af92b4,Mihai Chirilov,288.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
183,,,,India,d212face-2dbf-454e-b832-9e91c88618ce,Vidhu Vinod Chopra,1192.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
184,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Ian Christie,535.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
185,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Jaime N Christley,520.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
186,,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Roberta Ciabarra,147.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
187,,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,José Luis Cienfuegos,465.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
188,,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Michel Ciment,296.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
189,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,George Clark,580.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
190,,,,Czech Republic,ed3528f8-4230-4361-844b-fccb0e8b8e96,Renata Clark,170.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
191,,,,Ireland,f534b851-6753-424d-9aa4-b5b1e77e5017,Donald Clarke,653.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
192,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Roger Clarke,143.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
193,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Thomas Clay,1184.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
194,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Joshua Clover,457.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
195,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Robbie Collin,154.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
196,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Andrew Collins,811.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
197,,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Fernando Colomo,946.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
198,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Richard Combs,166.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
199,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Philip Concannon,192.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
200,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Charlotte Cook,727.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
201,,,,Canada,3ad0f5ec-0c0d-496c-887d-3c711f42a067,Charlotte Cook,727.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
202,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Pam Cook,232.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
203,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Karen Cooper,441.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
204,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Francis Ford Coppola,948.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
205,,,,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,Anton Corbijn,880.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
206,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Kieron Corless,423.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
207,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Richard Corliss,165.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
208,,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Jesús Cortés,488.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
209,,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Rodrigo Cortés,1149.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
210,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Mark Cosgrove,348.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
211,,,,Portugal,0f905f26-333f-4451-a572-034cc20c1e5f,José Manuel Costa,463.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Archivist,c2c95170-308f-4a46-b20a-32822870fa50,,,,
212,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Mark Cousins,347.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
213,,,,Canada,3ad0f5ec-0c0d-496c-887d-3c711f42a067,Noah Cowan,245.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
214,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,David Cox,689.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
215,,,,Argentina,6d2d9c64-a820-4033-aa1a-52d6b69ad956,Edgardo Cozarinsky,935.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
216,,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Alfonso Crespo Cuaresma,827.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
217,,,,Romania,c3d1a870-8176-4301-977b-fa80d0af92b4,Marian Crisan,1054.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
218,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Fernando F Croce,614.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
219,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Gary Crowdus,590.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
220,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Sean Cubitt,113.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
221,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Hussain Currimbhoy,538.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
222,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,David Curtis,688.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
223,,,,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,Ludmila Cvikova,379.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
224,,,,Argentina,6d2d9c64-a820-4033-aa1a-52d6b69ad956,Diego Batlle,661.0,,,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Unspecified,649db0fe-6efd-4019-bc11-8afd1ea04c21,,,,
225,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Mike D'Angelo,287.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
226,,,,Serbia,47b74c8d-8f51-4c2e-bc3c-aaa4e57e2b51,Nevena Dakovic,260.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
227,,,,Vietnam,da356250-510b-47b3-8740-c5046d6d5fbe,Phan Dang-Di,1128.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
228,,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Shane Danielsen,103.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
229,,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Adrian Danks,843.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c,,,,
230,,,,Belgium,e81816af-ed71-459b-943b-cc1b07af3d1c,Jean-Pierre & Luc Dardenne,989.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
231,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Manohla Dargis,372.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
232,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Chris Darke,724.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
233,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Sam Davies,126.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
234,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Terence Davies,1181.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
235,,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Peter Davis,1119.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
236,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Rhidian Davis,169.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
237,,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Thomas Dawson,61.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
238,,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Rolf de Heer,1152.0,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355,,,,
239,,,,Argentina,6d2d9c64-a820-4033-aa1a-52d6b69ad956,Flavia de la Fuente,608.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be,,,,
240,,,,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,Inge de Leeuw,528.0,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65,,,,
