YEAR,FILM,FILM_ID,COUNTRY,COUNTRY_ID,VOTER,VOTER_ID,DIRECTOR,DIRECTOR_ID,GENDER,GENDER_ID,ROLE,ROLE_ID
1978,Germany in Autumn,4ce2b6bce510b,,,,,"Alf Brustellin, Rainer WernerFassbinder, Alexander Kluge, Maximiliane Mainka, BeateMainka-Jellinghaus, Peter Schubert, Bernhard Sinkel, Hans Peter Cloos,Edgar Reitz, Katja Rupé, Volker Schlöndorff",db3994d8-d788-49f8-96e4-0ed60bbe72be,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1980,Germany Pale Mother,4ce2b70b19496,,,,,Helma Sanders-Brahms,88d4ebb7-89c3-4694-81f4-c77c3f718abe,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1948,Germany Year Zero,4ce2b6ab01897,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Roberto Rossellini,16f1a220-19ab-48a9-9ad4-84437a8b376e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1948,Germany Year Zero,4ce2b6ab01897,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Roberto Rossellini,16f1a220-19ab-48a9-9ad4-84437a8b376e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2001,Gerry,4ce2b877dd7e1,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Gus van Sant,5621dc66-0aa6-4ce7-8c2a-133a03fa364e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1964,Gertrud,4ce2b6ab03131,Denmark,cd6e087d-55ba-415b-9b86-dd8d9211d471,,,Carl Theodor Dreyer,3b8d4806-19ce-46e7-a548-3cd1153cd19e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1978,Geschichte der Nacht,4ce2b71e1f83f,Switzerland,8bc7391c-66ff-48b4-8dbe-b661dba596a1,,,Clemens Klopfenstein,abe23684-43aa-4020-9a2a-7204a127975f,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1978,Geschichte der Nacht,4ce2b71e1f83f,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Clemens Klopfenstein,abe23684-43aa-4020-9a2a-7204a127975f,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1978,Geschichte der Nacht,4ce2b71e1f83f,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Clemens Klopfenstein,abe23684-43aa-4020-9a2a-7204a127975f,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1971,Get Carter,4ce2b6ab05db0,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Mike Hodges,d2be2309-abd5-453f-bbdc-55d24a18ffb6,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1971,Get Carter,4ce2b6ab05db0,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Mike Hodges,d2be2309-abd5-453f-bbdc-55d24a18ffb6,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1947,The Ghost and Mrs Muir,4ce2b6ab0982b,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Joseph L. Mankiewicz,efec4a19-7697-4145-930b-3a5d390a0f92,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1982,The Giant,4ce2b7608fe82,,,,,Michael Klier,c1709b69-ba28-4a47-be7a-dcda4115db9e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1958,Giants and Toys,4ce2b6ae58036,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Yasuzo Masumura,a0b0a19a-f889-4e5d-92f3-c39c6392c071,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1946,Gilda,4ce2b6ab13b2e,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Charles Vidor,0ae11584-9c82-4eef-8818-3abaa9366dc0,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1970,Gimme Shelter,4ce2b6ab152c5,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Albert Maysles/David Maysles/Charlotte Zwerin,59ceb524-3497-4892-979b-eb5577041958,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1953,Gion Festival,4ce2b6ab17012,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Mizoguchi Kenji,d3cac30b-d034-4746-a8ff-334893ba03b4,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1976,The Girl Chewing Gum,4ce2b6d9987ba,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,John Smith,531b36aa-b86e-441d-9d2f-888065603c6d,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1932,The Girl From Chicago,4ce2b71ec6947,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Oscar Micheaux,24f46571-0797-47f5-ab28-404ce7fd18df,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1998,The Girl on the Bridge,4ce2b820bfca3,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Patrice Leconte,4c2718c3-5118-416b-b3c7-50bb53ba9ed6,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2011,The Girl with the Dragon Tattoo,4f4bb49918aff,Sweden,aaa6f4d7-e773-407e-9320-4ccf74fd1496,,,David Fincher,b00aade1-7d80-43af-b355-f4b8e1330fb3,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2011,The Girl with the Dragon Tattoo,4f4bb49918aff,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,David Fincher,b00aade1-7d80-43af-b355-f4b8e1330fb3,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2000,Gladiator,4ce2b8221f558,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Ridley Scott,a40c6e02-c020-4621-b6a8-97d889d738b2,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2000,The Gleaners & I,4ce2b8485cde0,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Agnès Varda,348cb877-4c91-474a-8234-764917124d66,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1980,Gloria,4ce2b71f5aefa,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,John Cassavetes,34071c19-b766-42da-bc38-e936b97bcbbd,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1971,The Go-Between,4ce2b71f7b16c,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Joseph Losey,4fd6559d-81a7-4c3c-af40-e5e865e788d1,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1971,The Go-Between,4ce2b71f7b16c,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Joseph Losey,4fd6559d-81a7-4c3c-af40-e5e865e788d1,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1995,God's Comedy,4ce2b7e1e2c7f,Denmark,cd6e087d-55ba-415b-9b86-dd8d9211d471,,,João César Monteiro,39f779ff-e26e-4a2c-9aec-e1eaad34e983,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1995,God's Comedy,4ce2b7e1e2c7f,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,João César Monteiro,39f779ff-e26e-4a2c-9aec-e1eaad34e983,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1995,God's Comedy,4ce2b7e1e2c7f,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,João César Monteiro,39f779ff-e26e-4a2c-9aec-e1eaad34e983,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1995,God's Comedy,4ce2b7e1e2c7f,Portugal,8b69cc21-49ad-4606-ba3d-c25b0447a76f,,,João César Monteiro,39f779ff-e26e-4a2c-9aec-e1eaad34e983,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1934,The Goddess,4ce2b76aa1669,People's Republic of China,ac0a876e-5da0-4f5c-90a7-e36b6f72d613,,,Yonggang Wu,06c0ccba-5f25-4e44-83b4-c3523f6953d1,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1972,The Godfather: Part I,4ce2b6ab4237b,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Francis Ford Coppola,9f84764d-979d-4b7e-ade3-5d60ff7499d7,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1974,The Godfather: Part II,4ce2b6ab42667,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Francis Ford Coppola,9f84764d-979d-4b7e-ade3-5d60ff7499d7,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1954,Godzilla,4ce2b6ab4a2cd,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Ishirô Honda,01d67e35-822e-4588-8ea2-6a470390a469,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1954,Godzilla,4ce2b6ab4a2cd,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Ishirô Honda,01d67e35-822e-4588-8ea2-6a470390a469,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1974,Going Places,4ce2b7827d1aa,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Bertrand Blier,289938bf-d582-4f7c-8e98-c8e21dac46c2,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1933,Gold Diggers of 1933,4ce2b6ab4ba7f,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Mervyn LeRoy,948652a4-a19a-4099-b37a-9a68b14c652e,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1925,The Gold Rush,4ce2b6bbbab86,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Charles Chaplin,c3271854-f7f2-4235-9e3e-f0e3f2f32c3b,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1952,The Golden Coach,4ce2b6a732488,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Jean Renoir,7fd8507e-bc27-43f3-a21b-6ce6762067dd,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1952,The Golden Coach,4ce2b6a732488,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Jean Renoir,7fd8507e-bc27-43f3-a21b-6ce6762067dd,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1986,Golden Eighties,4ce2b7c73da10,Belgium,6de11400-fce7-4f4b-94c9-a97874499b0c,,,Chantal Akerman,6bf3973f-4f67-4797-8639-f3039151ac36,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1986,Golden Eighties,4ce2b7c73da10,Switzerland,8bc7391c-66ff-48b4-8dbe-b661dba596a1,,,Chantal Akerman,6bf3973f-4f67-4797-8639-f3039151ac36,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1986,Golden Eighties,4ce2b7c73da10,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Chantal Akerman,6bf3973f-4f67-4797-8639-f3039151ac36,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1965,The Golden Thread,4ce2b7757d932,India,8f915019-8771-46d2-919f-e5a1e59c4ba8,,,Ritwik Ghatak,aa09eff3-f02f-4e73-a6a7-5f4bdb299260,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1964,Goldfinger,4ce2b6ab538d3,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Guy Hamilton,fb9e08cd-dc21-402e-ab38-8407a3e2c804,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1964,Goldfinger,4ce2b6ab538d3,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Guy Hamilton,fb9e08cd-dc21-402e-ab38-8407a3e2c804,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1939,Gone with the Wind,4ce2b6ab5808b,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Victor Fleming,24be0a53-46f4-4600-aa43-8cfb59d42d0b,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1995,Good Men Good Women,4ce2b7e54fa3b,Taiwan,b4cfb48e-478b-4689-aa01-97775ca3fdcb,,,Hsiao-hsien Hou,ba9e0b98-d97c-407b-b23c-338d1a458df4,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1959,Good Morning,4ce2b6b1e17cf,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Ozu Yasujirô ,ab80e89f-2963-41bb-91c9-e19464cfed63,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1966,"The Good, the Bad and the Ugly",4ce2b6a6b65d6,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Sergio Leone,6a185362-f551-4a39-8e73-0efd26e0ef5b,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2003,Goodbye Lenin!,4ce2b86c76b63,United Germany,b8b1c511-f93f-4a43-b433-cd83b3705d8a,,,Wolfgang Becker,7db37dc3-d4bf-4e23-b491-18347f74efd5,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2008,Goodbye Solo,4ce2b8cdd294f,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Ramin Bahrani,6332ebfb-90ee-4414-94b8-1fbcaf39bec4,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2003,"Goodbye, Dragon Inn",4ce2b89c8eb89,Taiwan,b4cfb48e-478b-4689-aa01-97775ca3fdcb,,,Tsai Ming Liang,2af2c435-7779-4535-80a3-560b29c9df48,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1996,"Goodbye, South, Goodbye",4ce2b7f59f509,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Hou Hsiao-hsien,f4fd8b95-444d-457f-acff-a486baf32965,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1996,"Goodbye, South, Goodbye",4ce2b7f59f509,Taiwan,b4cfb48e-478b-4689-aa01-97775ca3fdcb,,,Hou Hsiao-hsien,f4fd8b95-444d-457f-acff-a486baf32965,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1990,Goodfellas,4ce2b79d587a4,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Martin Scorsese,b439d8e7-ef65-4a97-8de9-cdb8eb56bc61,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1985,The Goonies,4ce2b7207140b,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Richard Donner,005c0a96-cb5c-4b36-a894-13437c8b959a,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1970,"Gori, gori, moya zvezda",4ce2b7207c4a4,USSR,b2d24513-33a9-4787-985d-89c8efdd070b,,,Aleksandr Mitta,e05193c1-f182-41df-91a3-3c5576143ac1,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1964,The Gospel According to St Matthew,4ce2b78292f14,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Pier Paolo Pasolini,6983fe18-c87e-41d9-8266-956a9601aab8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1964,The Gospel According to St Matthew,4ce2b78292f14,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Pier Paolo Pasolini,6983fe18-c87e-41d9-8266-956a9601aab8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1968,"Goto, Island of Love",4ce2b6ab66d03,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Walerian Borowczyk,1889c297-2532-4ec2-b081-b6dbb99fac6a,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1967,The Graduate,4ce2b6ab6a59f,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Mike Nichols,8afb9ec7-f008-4068-934d-60d79408b4a3,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2008,Gran Torino,4ce2b8d0e7a55,Australia,9b89a39d-33d1-4d3f-87c8-cd672a856a51,,,Clint Eastwood,cba0ddf4-6cc6-428d-912c-ea5c9af8bda8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2008,Gran Torino,4ce2b8d0e7a55,United Germany,b8b1c511-f93f-4a43-b433-cd83b3705d8a,,,Clint Eastwood,cba0ddf4-6cc6-428d-912c-ea5c9af8bda8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2008,Gran Torino,4ce2b8d0e7a55,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Clint Eastwood,cba0ddf4-6cc6-428d-912c-ea5c9af8bda8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1924,The Grand Duke's Finances,4ce2b6bd58c62,Germany,f199d5d9-3baf-4150-bfe6-166dcffa7016,,,F. W. Murnau,6bd34797-ce3d-462f-b001-76a40fc98146,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1973,"grande bouffe, La",4ce2b720c8750,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Marco Ferreri,19116d77-ca44-47ec-93f9-a1270e13b9c3,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1973,"grande bouffe, La",4ce2b720c8750,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Marco Ferreri,19116d77-ca44-47ec-93f9-a1270e13b9c3,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1937,"grande illusion, La",4ce2b6ab6f1c7,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Jean Renoir,7fd8507e-bc27-43f3-a21b-6ce6762067dd,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1940,The Grapes of Wrath,4ce2b721151ac,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,John Ford,b3b61630-3c8c-4ee6-ae45-56e09c7da380,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1925,Grass,4ce2b69dee862,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Merian C. Cooper/Ernest B. Schoedsack,13b06614-c1e6-4e5c-9bd1-a818b83fb1ae,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1988,Grave of the Fireflies,4ce2b7c0baf13,Japan,f920998c-54b9-4447-8cd1-2e59a226cfaf,,,Isao Takahata,3739006b-f892-45c4-a47b-b634cbc9489a,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1944,Great Day,4ce2b6ab79fb7,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Lance Comfort,cbaafbe6-ce52-417d-89ec-0ff8e1ded9f6,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1940,The Great Dictator,4ce2b6bbbae8c,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Charles Chaplin,c3271854-f7f2-4235-9e3e-f0e3f2f32c3b,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1975,Great Ecstasy of Woodcarver Steiner,4ce2b721f065a,,,,,Werner Herzog,ec0c88ec-7b64-4411-a378-f906dfbe0cbd,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1963,The Great Escape,4ce2b6ab7bd34,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,John Sturges,e8ae390f-10a6-4739-a1af-c7ee8b08c4d0,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1946,Great Expectations,4ce2b6ab7c97b,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,David Lean,e58fbf3d-8ae3-4421-bd97-0be2e600a8ee,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1949,The Great Madcap,4ce2b6ab6c605,Mexico,562ed02a-d9d7-4237-989d-807219980870,,,Luis Buñuel,c35f4c01-cb9f-4888-be84-93608a577015,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1979,The Great Rock and Roll Swindle,4ce2b6bdac955,Great Britain,c979543e-dbe5-4ba9-a9a0-76647560d4ca,,,Julian Temple,14475d5b-2c3c-48a1-a038-f78d9ad9f3fb,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1944,The Great Sacrifice,4ce2b6b243590,Germany,f199d5d9-3baf-4150-bfe6-166dcffa7016,,,Veit Harlan,159d6e5b-9b0c-4d43-9fe9-b334b050adbc,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1925,Greed,4ce2b7219ffd8,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Erich von Stroheim,0c49e1a4-b4ff-4469-b21e-f5bf85ec4d33,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1986,The Green Ray,4ce2b79ec3b22,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Eric Rohmer,b1d26c4f-da58-4a51-9d46-88a288de30bb,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1975,Grey Gardens,4ce2b6bdafb40,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Maysles Brothers,be4f9d15-a222-409f-8c51-5ec58c0c51be,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1957,"Grido, Il",4ce2b6ab939b3,Italy,1e072cd7-9961-4c5c-b244-2108b46f7545,,,Michelangelo Antonioni,416d931b-abe1-4511-80e7-7700d7fc8bd8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1957,"Grido, Il",4ce2b6ab939b3,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Michelangelo Antonioni,416d931b-abe1-4511-80e7-7700d7fc8bd8,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
1977,A Grin Without a Cat,4ce2b719a7e4a,France,dbd7cecf-766b-4fc0-9290-fca234e4a93a,,,Chris Marker,58e72a58-27dc-4ba0-ac2f-a97f8761e9e7,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
2005,Grizzly Man,4ce2b8ae7e376,USA,e034ecab-8ceb-4a42-97dd-51e9ede8d051,,,Werner Herzog,ec0c88ec-7b64-4411-a378-f906dfbe0cbd,Unspecified,16a77ed4-6ebd-4f0e-8cb7-413d43949792,Director,90864f57-e690-4cec-945d-d2a1b3a179d3
